PERIOD,PARK,BOROUGH,SIZE (ACRES),CATEGORY,MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,TOTAL
2016-q1,sheltering arms playground,MANHATTAN    ,1.43,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,almeda playground,QUEENS       ,1.43,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,gaeta park,STATEN ISLAND,1.43,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,mall forty two xlii,QUEENS       ,1.429,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,norelli-hargreaves playground,QUEENS       ,1.427,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,bildersee playground,BROOKLYN     ,1.416,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,pulaski playground,BROOKLYN     ,1.416,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,macdonald park,QUEENS       ,1.415,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,owen f. dolen park,BRONX        ,1.4,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1
2016-q1,van dyke playground,BROOKLYN     ,1.398,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,williamsbridge square,BRONX        ,1.395,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,people's park,BRONX        ,1.394,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,dome playground,BROOKLYN     ,1.385,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,russell pedersen playground,BROOKLYN     ,1.384,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,st. catherine's park,MANHATTAN    ,1.383,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,howard von dohlen playground,QUEENS       ,1.381,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,nautilus playground brooklyn,BROOKLYN     ,1.38,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,haven avenue,MANHATTAN    ,1.38,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,arcilla playground,BRONX        ,1.377,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,fountain of youth playground,BRONX        ,1.375,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,lieutenant john h. martinson playground,STATEN ISLAND,1.375,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,martinez playground,BROOKLYN     ,1.373,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,hillside park brooklyn,BROOKLYN     ,1.371,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,playground one forty,QUEENS       ,1.37,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,lt. lia playground,STATEN ISLAND,1.37,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,crack is wack playground,MANHATTAN    ,1.369,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,castle hill playground,BRONX        ,1.368,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,adam yauch park,BROOKLYN     ,1.363,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,hope ballfield,BROOKLYN     ,1.363,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,dr. ronald mcnair park,BROOKLYN     ,1.361,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,admiral farragut playground,BRONX        ,1.359,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,mcdonald playground staten island,STATEN ISLAND,1.352,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,unnamed park on vandalia avenue,BROOKLYN     ,1.351,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,fresh meadows playground,QUEENS       ,1.35,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,playground eighty lxxx,QUEENS       ,1.35,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,printer's park,BRONX        ,1.341,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,renaissance playground,MANHATTAN    ,1.34,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,classon playground at classon avenue & lafayette avenue,BROOKLYN     ,1.336,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,remsen playground,BROOKLYN     ,1.333,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,marc and jason's playground,BROOKLYN     ,1.326,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,veterans park staten island,STATEN ISLAND,1.324,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,lyons square playground,BRONX        ,1.322,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,agnes haywood playground,BRONX        ,1.32,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,marion hopkinson playground,BROOKLYN     ,1.32,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,ampere playground,QUEENS       ,1.318,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,potomac playground,BROOKLYN     ,1.315,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,detective joseph mayrose park,BROOKLYN     ,1.314,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,paul raimonda playground,QUEENS       ,1.31,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,prall playground,STATEN ISLAND,1.307,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,horace harding playground,QUEENS       ,1.304,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,dean playground,BROOKLYN     ,1.3,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,seven gables playground,QUEENS       ,1.297,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,triborough bridge playground b,QUEENS       ,1.295,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,little flower playground,MANHATTAN    ,1.294,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,dongan playground,STATEN ISLAND,1.293,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,bushwick playground on flushing avenue,BROOKLYN     ,1.29,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,samuel h. young park,BRONX        ,1.285,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,east river playground,MANHATTAN    ,1.285,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,space time playground,BRONX        ,1.28,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,bowne playground,QUEENS       ,1.28,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,rudd playground,BROOKLYN     ,1.278,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,willow lake playground,QUEENS       ,1.277,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,murphy's brother's playground,MANHATTAN    ,1.275,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,cooney grauer field,BRONX        ,1.274,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,wagner playground,MANHATTAN    ,1.27,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,emerald playground,QUEENS       ,1.265,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,pelham bay little league,BRONX        ,1.26,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,charlie's place,BROOKLYN     ,1.26,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,greene playground,BROOKLYN     ,1.259,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,tanahey playground,MANHATTAN    ,1.254,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,albert j. parham playground,BROOKLYN     ,1.253,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,parkside playground brooklyn,BROOKLYN     ,1.252,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,playground ninety,QUEENS       ,1.25,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1
2016-q1,carlton park at carlton boulevard & crown avenue,STATEN ISLAND,1.25,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,neptune playground,BROOKLYN     ,1.243,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,heckscher playground,BROOKLYN     ,1.24,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,annunciation park,MANHATTAN    ,1.24,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,queensboro oval,MANHATTAN    ,1.239,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,grassmere playground,QUEENS       ,1.239,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,gonzalo plasencia playground,BROOKLYN     ,1.236,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,rienzi playground,BRONX        ,1.23,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,patrick o'rourke park,BROOKLYN     ,1.23,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,roebling playground,BROOKLYN     ,1.23,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,fresh meadows park,QUEENS       ,1.23,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,howard bennett playground,MANHATTAN    ,1.228,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,stanley isaacs playground,MANHATTAN    ,1.227,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,chappetto square,QUEENS       ,1.226,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,brighton playground,BROOKLYN     ,1.225,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,nelson playground,BRONX        ,1.222,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,sheepshead bay piers,BROOKLYN     ,1.22,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,eleanor roosevelt playground,BROOKLYN     ,1.211,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,bayview playground,BROOKLYN     ,1.21,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,bayside playground,QUEENS       ,1.21,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,francis lewis playground,QUEENS       ,1.206,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,murray hill playground,QUEENS       ,1.206,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,magenta playground,BRONX        ,1.205,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,tiffany playground,BRONX        ,1.205,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,maurice a fitzgerald playground,QUEENS       ,1.201,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,daniel boone playground,BRONX        ,1.2,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,hilton holiday gardens,QUEENS       ,1.2,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,hattie carthan playground,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1
2016-q1,korean war veterans plaza,BROOKLYN     ,1.195,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,stroud playground,BROOKLYN     ,1.194,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,tilden playground,BROOKLYN     ,1.19,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,lafayette playground on stillwell avenue,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,south oxford park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,underwood park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,grove hill playground,BRONX        ,1.186,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,la guardia playground,BROOKLYN     ,1.179,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,unnamed park on drumgoole road & vernon avenue,STATEN ISLAND,1.178,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,belmont playground brooklyn,BROOKLYN     ,1.177,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,steuben playground,BROOKLYN     ,1.171,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,the cyclone,BROOKLYN     ,1.17,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,william sheridan playground,BROOKLYN     ,1.17,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,oakland gardens,QUEENS       ,1.166,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,university place,BROOKLYN     ,1.161,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,ehrenreich-austin playground,QUEENS       ,1.161,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,harding park beautification project,BRONX        ,1.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,hillside park queens,QUEENS       ,1.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,sitting area at hoyt avenue,QUEENS       ,1.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,cuyler gore park,BROOKLYN     ,1.158,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,bath playground,BROOKLYN     ,1.157,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,police officer nicholas demutiis park,QUEENS       ,1.151,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,"""uncle"" vito e. maranzano glendale playground",QUEENS       ,1.15,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,rappaport playground,BROOKLYN     ,1.148,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,east springfield playground,QUEENS       ,1.146,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,willets point playground,QUEENS       ,1.145,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,toad hall playground,STATEN ISLAND,1.145,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,seaside playground,QUEENS       ,1.144,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,corporal john a. seravalli playground,MANHATTAN    ,1.143,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1
2016-q1,poppenhusen playground,QUEENS       ,1.14,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,unnamed park on rockaway boardwalk & b 28th st,QUEENS       ,1.14,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,sobel court park,STATEN ISLAND,1.137,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,unnamed park on soundview avenue,BRONX        ,1.13,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,d'emic playground,BROOKLYN     ,1.13,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,fidler-wyckoff house park,BROOKLYN     ,1.13,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,westbourne playground,QUEENS       ,1.13,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,prescott playground,STATEN ISLAND,1.124,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,lopez playground,STATEN ISLAND,1.115,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,hugh j. grant circle,BRONX        ,1.11,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,p.s. 29 ball field,BRONX        ,1.107,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,pena herrera park,BROOKLYN     ,1.107,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,mentone playground,QUEENS       ,1.102,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,middleton playground,BROOKLYN     ,1.101,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,de hostos playground,BROOKLYN     ,1.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,saratoga ballfields,BROOKLYN     ,1.095,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,robert moses playground,MANHATTAN    ,1.093,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,stockton playground,BROOKLYN     ,1.089,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,jacob's ladder playground,BROOKLYN     ,1.085,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,louis armstrong playground,QUEENS       ,1.085,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,unnamed park on hamilton avenue,BROOKLYN     ,1.08,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,latimer playground,QUEENS       ,1.076,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,unnamed park on melrose avenue,BRONX        ,1.075,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,marlboro playground,BROOKLYN     ,1.072,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,north rochdale playground,QUEENS       ,1.071,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,jerome playground,BROOKLYN     ,1.068,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,great kills park at hillcrest avenue,STATEN ISLAND,1.065,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,fermi playground,BROOKLYN     ,1.061,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,ericsson playground,BROOKLYN     ,1.06,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,mellett playground,BROOKLYN     ,1.056,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,nellie bly park,BROOKLYN     ,1.056,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,telephone playground,QUEENS       ,1.056,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,sedgwick playground,BRONX        ,1.054,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,bruckner playground,BRONX        ,1.053,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,millbrook playground,BRONX        ,1.053,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,playground 103 ciii,MANHATTAN    ,1.052,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,rocket park,QUEENS       ,1.052,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,beach channel playground,QUEENS       ,1.051,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,lozada playground,BRONX        ,1.05,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,l/cpl thomas p. noonan jr. playground,QUEENS       ,1.05,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,james weldon johnson playground,MANHATTAN    ,1.048,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1
2016-q1,springfield park north,QUEENS       ,1.045,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,nicholas naquan heyward jr. park,BROOKLYN     ,1.041,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,fish playground,BROOKLYN     ,1.035,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,planeview park,QUEENS       ,1.035,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,gilbert ramirez park,BROOKLYN     ,1.034,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,oxport playground,BROOKLYN     ,1.033,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,van alst playground,QUEENS       ,1.033,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,woodtree playground,QUEENS       ,1.033,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,hammel playground,QUEENS       ,1.03,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,eastchester playground,BRONX        ,1.025,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,sunrise playground,QUEENS       ,1.025,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,powell playground,BROOKLYN     ,1.024,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,matthews muliner playground,BRONX        ,1.02,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,kaltenmeier playground,STATEN ISLAND,1.02,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,bowling green,MANHATTAN    ,1.016,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,annadale playground,QUEENS       ,1.013,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,curtis playground,BROOKLYN     ,1.003,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,melrose playground,BRONX        ,1.001,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,caserta playground,BRONX        ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,hackett park,BRONX        ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,playground 174,BRONX        ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,plimpton playground,BRONX        ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,randall playground,BRONX        ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,chester playground,BROOKLYN     ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,howard playground,BROOKLYN     ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,jackie robinson playground,BROOKLYN     ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,pink playground,BROOKLYN     ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,blake hobbs playground,MANHATTAN    ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,martin luther king playground,MANHATTAN    ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q1,monsignor kett playground,MANHATTAN    ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,pelham bay park,BRONX        ,2771.75,ONE ACRE OR LARGER,0,0,0,1,0,2,0,3
2016-q2,van cortlandt park,BRONX        ,1146.43,ONE ACRE OR LARGER,0,0,1,4,0,1,0,6
2016-q2,rockaway beach and boardwalk,QUEENS       ,1072.56,ONE ACRE OR LARGER,0,0,0,0,0,2,0,2
2016-q2,freshkills park,STATEN ISLAND,913.32,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,flushing meadows corona park,QUEENS       ,897.69,ONE ACRE OR LARGER,0,0,3,1,0,21,0,25
2016-q2,latourette park & golf course,STATEN ISLAND,843.97,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,marine park,BROOKLYN     ,798,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,belt parkway/shore parkway,BROOKLYN/QUEENS,760.43,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,bronx park,BRONX        ,718.37,ONE ACRE OR LARGER,0,0,2,2,0,2,0,6
2016-q2,franklin d. roosevelt boardwalk and beach,STATEN ISLAND,644.35,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,alley pond park,QUEENS       ,635.51,ONE ACRE OR LARGER,0,0,0,0,0,4,0,4
2016-q2,prospect park,BROOKLYN     ,526.25,ONE ACRE OR LARGER,0,2,0,0,0,6,0,8
2016-q2,forest park,QUEENS       ,506.86,ONE ACRE OR LARGER,0,0,2,0,0,0,0,2
2016-q2,grand central parkway,QUEENS       ,460.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,ferry point park,BRONX        ,413.8,ONE ACRE OR LARGER,0,0,0,0,1,0,0,1
2016-q2,coney island beach & boardwalk,BROOKLYN     ,399.2,ONE ACRE OR LARGER,0,0,2,3,0,7,0,12
2016-q2,cunningham park,QUEENS       ,358,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,richmond parkway,STATEN ISLAND,350.98,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,cross island parkway,QUEENS       ,326.9,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,great kills park,STATEN ISLAND,315.09,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,wolfe's pond park,STATEN ISLAND,302.69,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,conference house park,STATEN ISLAND,286.38,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,randall's island park,MANHATTAN    ,256.11,ONE ACRE OR LARGER,0,0,0,0,0,6,0,6
2016-q2,rockaway community park,QUEENS       ,255.4,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,kissena park,QUEENS       ,237.15,ONE ACRE OR LARGER,0,0,0,2,0,2,0,4
2016-q2,riverside park,MANHATTAN    ,235.77,ONE ACRE OR LARGER,0,0,4,1,0,5,0,10
2016-q2,hutchinson river parkway,BRONX        ,229.14,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,blue heron park,STATEN ISLAND,217.45,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,dyker beach park,BROOKLYN     ,216.66,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,willowbrook park,STATEN ISLAND,214.95,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,staten island industrial park,STATEN ISLAND,210.93,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,silver lake park,STATEN ISLAND,205.98,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,bronx river parkway,BRONX        ,205.65,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,soundview park,BRONX        ,205.31,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1
2016-q2,belt parkway,QUEENS       ,202.65,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,willowbrook parkway,STATEN ISLAND,198.48,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,inwood hill park,MANHATTAN    ,196.4,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1
2016-q2,clove lakes park,STATEN ISLAND,193.42,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1
2016-q2,fort washington park,MANHATTAN    ,184.14,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1
2016-q2,idlewild park,QUEENS       ,180.85,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,wards island park,MANHATTAN    ,176.58,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,south shore country club,STATEN ISLAND,173.99,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2016-q2,saw mill creek marsh,STATEN ISLAND,171.78,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
