,PERIOD,PARK,BOROUGH,SIZE (ACRES),CATEGORY,MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,CRIME_TOT,Street_light,Drinking,Drugs,311_Total
201,2014-q3,bicentennial veterans memorial park,BRONX        ,9.395,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
202,2014-q3,sunset cove park,QUEENS       ,9.375,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
203,2014-q3,st. john's recreation center,BROOKLYN     ,9.339,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,8,0,0,8
204,2014-q3,linden park,BROOKLYN     ,9.322,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,5,0,0,5
205,2014-q3,haffen park,BRONX        ,9.238,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,9,0,0,9
206,2014-q3,allison pond park,STATEN ISLAND,9.2,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
207,2014-q3,graniteville swamp park,STATEN ISLAND,9.187,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,1,0,1
208,2014-q3,tottenville shore park,STATEN ISLAND,9.181,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
209,2014-q3,captain tilly park,QUEENS       ,9.16,ONE ACRE OR LARGER,0,0,1,1,0,0,0,2,1,0,0,1
210,2014-q3,harvey park,QUEENS       ,9.154,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
211,2014-q3,msgr. mcgolrick park,BROOKLYN     ,9.134,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,1,0,1
212,2014-q3,bushwick inlet park,BROOKLYN     ,9.01,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,0,0,0,0
213,2014-q3,henry hudson park,BRONX        ,8.972,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
214,2014-q3,frank principe park,QUEENS       ,8.899,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
215,2014-q3,castle hill park,BRONX        ,8.834,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
216,2014-q3,rochdale park,QUEENS       ,8.833,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,1,0,0,1
217,2014-q3,abe stark skating rink,BROOKLYN     ,8.807,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
218,2014-q3,city hall park,MANHATTAN    ,8.8,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,14,0,0,14
219,2014-q3,east river waterfront esplanade,MANHATTAN    ,8.761,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
220,2014-q3,crotona parkway malls,BRONX        ,8.75,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,4,0,0,4
221,2014-q3,coney island creek park,BROOKLYN     ,8.663,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
222,2014-q3,mill rock park,MANHATTAN    ,8.639,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
223,2014-q3,east river esplanade e 90th st to e 125th st,MANHATTAN    ,8.595,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
224,2014-q3,john j carty park,BROOKLYN     ,8.565,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
225,2014-q3,coffey park,BROOKLYN     ,8.271,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,9,0,0,9
226,2014-q3,barrett park,STATEN ISLAND,8.108,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
227,2014-q3,rainey park queens,QUEENS       ,8.09,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
228,2014-q3,laguardia landing lights,QUEENS       ,8.03,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,37,0,0,37
229,2014-q3,city island wetlands,BRONX        ,8.005,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,0,0,0,0
230,2014-q3,sara d. roosevelt park,MANHATTAN    ,7.85,ONE ACRE OR LARGER,0,0,1,0,0,4,0,5,5,1,0,6
231,2014-q3,ewen park,BRONX        ,7.84,ONE ACRE OR LARGER,0,0,2,0,0,0,0,2,0,0,0,0
232,2014-q3,herbert von king park,BROOKLYN     ,7.819,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,6,0,0,6
233,2014-q3,mount prospect park,BROOKLYN     ,7.79,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
234,2014-q3,rainey park bronx,BRONX        ,7.738,ONE ACRE OR LARGER,0,0,1,1,0,1,0,3,0,0,0,0
235,2014-q3,detective keith l williams park,QUEENS       ,7.683,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,6,0,0,6
236,2014-q3,flushing fields,QUEENS       ,7.671,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
237,2014-q3,palmer inlet,BRONX        ,7.49,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
238,2014-q3,midland field,STATEN ISLAND,7.463,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
239,2014-q3,schmul park,STATEN ISLAND,7.395,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
240,2014-q3,bridge park bronx,BRONX        ,7.156,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
241,2014-q3,beach 30th street playground,QUEENS       ,7.122,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
242,2014-q3,brower park,BROOKLYN     ,7.047,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,8,0,0,8
243,2014-q3,joyce kilmer park,BRONX        ,6.882,ONE ACRE OR LARGER,0,0,2,0,0,0,0,2,2,0,0,2
244,2014-q3,maria hernandez park,BROOKLYN     ,6.873,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,11,0,0,11
245,2014-q3,the high line,MANHATTAN    ,6.73,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,4,0,0,4
246,2014-q3,friends field,BROOKLYN     ,6.7,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
247,2014-q3,lindower park,BROOKLYN     ,6.7,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
248,2014-q3,j. hood wright park,MANHATTAN    ,6.699,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
249,2014-q3,wnyc transmitter park,BROOKLYN     ,6.611,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
250,2014-q3,spuyten duyvil shorefront park,BRONX        ,6.6,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
251,2014-q3,park avenue malls,MANHATTAN    ,6.593,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
252,2014-q3,westwood park,STATEN ISLAND,6.563,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
253,2014-q3,union square park,MANHATTAN    ,6.51,ONE ACRE OR LARGER,0,0,0,1,0,4,0,5,0,0,0,0
254,2014-q3,concrete plant park,BRONX        ,6.438,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
255,2014-q3,col. young playground,MANHATTAN    ,6.423,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,0,0,0,0
256,2014-q3,bradys pond park,STATEN ISLAND,6.402,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
257,2014-q3,cooper park,BROOKLYN     ,6.401,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
258,2014-q3,gravesend park,BROOKLYN     ,6.379,ONE ACRE OR LARGER,0,0,1,1,0,0,0,2,7,0,0,7
259,2014-q3,dr. charles r. drew park,QUEENS       ,6.336,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
260,2014-q3,trinity park,BROOKLYN     ,6.3,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
261,2014-q3,madison square park,MANHATTAN    ,6.234,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,1,0,0,1
262,2014-q3,elmhurst park,QUEENS       ,6.219,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
263,2014-q3,fort hamilton athletic field,BROOKLYN     ,6.194,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
264,2014-q3,ambrosini field,BRONX        ,6.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,9,0,0,9
265,2014-q3,clearview park,QUEENS       ,6.05,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
266,2014-q3,ralph demarco park,QUEENS       ,6.03,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
267,2014-q3,wingate park,BROOKLYN     ,5.888,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
268,2014-q3,unnamed park on drumgoole road & huguenot avenue,STATEN ISLAND,5.848,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
269,2014-q3,de witt clinton park,MANHATTAN    ,5.829,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
270,2014-q3,unnamed park on boundary avenue,STATEN ISLAND,5.765,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
271,2014-q3,van voorhees park,BROOKLYN     ,5.739,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
272,2014-q3,hallets cove playground,QUEENS       ,5.7,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,1,0,0,1
273,2014-q3,mckinley park,BROOKLYN     ,5.655,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
274,2014-q3,southern fields,QUEENS       ,5.593,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
275,2014-q3,devoe park,BRONX        ,5.44,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,0,0,0,0
276,2014-q3,st. michael's playground,QUEENS       ,5.43,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,0,0,0,0
277,2014-q3,kennedy playground,QUEENS       ,5.4,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
278,2014-q3,mafera park,QUEENS       ,5.4,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,1,0,0,1
279,2014-q3,seagirt ave wetlands,QUEENS       ,5.323,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
280,2014-q3,john paul jones park,BROOKLYN     ,5.317,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
281,2014-q3,walker park,STATEN ISLAND,5.278,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
282,2014-q3,old place creek park,STATEN ISLAND,5.233,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
283,2014-q3,hoover - manton playgrounds,QUEENS       ,5.2,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
284,2014-q3,gen. douglas macarthur park,STATEN ISLAND,5.165,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
285,2014-q3,grover cleveland playground,QUEENS       ,5.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,8,0,0,8
286,2014-q3,police officer edward byrne park,QUEENS       ,4.966,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
287,2014-q3,cypress hills playground,BROOKLYN     ,4.947,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
288,2014-q3,seth low playground/ bealin square,BROOKLYN     ,4.945,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
289,2014-q3,kelly park,BROOKLYN     ,4.896,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
290,2014-q3,socrates sculpture park,QUEENS       ,4.893,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
291,2014-q3,beach 9 playground,QUEENS       ,4.863,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
292,2014-q3,south beach wetlands,STATEN ISLAND,4.794,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
293,2014-q3,naples playground,STATEN ISLAND,4.784,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
294,2014-q3,raoul wallenberg forest,BRONX        ,4.73,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
295,2014-q3,west harlem piers,MANHATTAN    ,4.712,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
296,2014-q3,sports park,STATEN ISLAND,4.647,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
297,2014-q3,washington's walk,BRONX        ,4.637,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,4,0,0,4
298,2014-q3,cambria playground,QUEENS       ,4.635,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
299,2014-q3,marconi park,QUEENS       ,4.635,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
300,2014-q3,valentino pier,BROOKLYN     ,4.525,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
301,2014-q3,graniteville quarry park,STATEN ISLAND,4.465,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
302,2014-q3,montbellier park,QUEENS       ,4.427,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
303,2014-q3,quarry ballfields,BRONX        ,4.417,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,0,0,0,0
304,2014-q3,richman (echo) park,BRONX        ,4.385,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,1,0,1
305,2014-q3,jerome park,BRONX        ,4.359,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
306,2014-q3,corlears hook park,MANHATTAN    ,4.355,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
307,2014-q3,"phil ""scooter"" rizzuto park",QUEENS       ,4.353,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
308,2014-q3,asphalt green,MANHATTAN    ,4.35,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,2,0,0,2
309,2014-q3,faber pool and park,STATEN ISLAND,4.339,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
310,2014-q3,machate circle,BROOKLYN     ,4.32,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
311,2014-q3,hamilton fish park,MANHATTAN    ,4.3,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
312,2014-q3,tiffany street pier,BRONX        ,4.231,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
313,2014-q3,kingdom pond park,STATEN ISLAND,4.22,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
314,2014-q3,columbus park brooklyn,BROOKLYN     ,4.14,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
315,2014-q3,stapleton playground,STATEN ISLAND,4.096,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
316,2014-q3,sternberg park,BROOKLYN     ,4.044,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
317,2014-q3,colucci playground,BRONX        ,4.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
318,2014-q3,northerleigh park,STATEN ISLAND,3.955,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
319,2014-q3,stuyvesant square,MANHATTAN    ,3.928,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
320,2014-q3,last chance pond park,STATEN ISLAND,3.903,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,8,0,0,8
321,2014-q3,chelsea park,MANHATTAN    ,3.9,ONE ACRE OR LARGER,0,0,0,0,0,2,0,2,0,0,0,0
322,2014-q3,fordham landing playground,BRONX        ,3.9,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
323,2014-q3,north 5th street pier and park,BROOKLYN     ,3.882,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,0,0,0,0
324,2014-q3,haggerty park,QUEENS       ,3.867,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
325,2014-q3,jacob h. schiff playground,MANHATTAN    ,3.852,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,1,1,0,2
326,2014-q3,grant park,BRONX        ,3.85,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,1,0,4
327,2014-q3,east elmhurst playground,QUEENS       ,3.827,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
328,2014-q3,joseph austin playground,QUEENS       ,3.814,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
329,2014-q3,unnamed park on rockaway boardwalk & crest road,QUEENS       ,3.809,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
330,2014-q3,lincoln center plaza,MANHATTAN    ,3.8,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
331,2014-q3,ingram woods,STATEN ISLAND,3.77,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
332,2014-q3,farm playground,QUEENS       ,3.757,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
333,2014-q3,hinton park,QUEENS       ,3.735,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,7,0,0,7
334,2014-q3,louis pasteur park,QUEENS       ,3.673,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
335,2014-q3,whitey ford field,QUEENS       ,3.622,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
336,2014-q3,pomonok playground,QUEENS       ,3.596,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
337,2014-q3,clawson playground,STATEN ISLAND,3.593,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
338,2014-q3,bennett rest,MANHATTAN    ,3.567,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
339,2014-q3,governor smith playground,BRONX        ,3.564,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
340,2014-q3,paerdegat park,BROOKLYN     ,3.56,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
341,2014-q3,amersfort park,BROOKLYN     ,3.557,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
342,2014-q3,city line park,BROOKLYN     ,3.552,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,1,0,1
343,2014-q3,bailey playground,BRONX        ,3.533,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
344,2014-q3,nautilus playground queens,QUEENS       ,3.52,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
345,2014-q3,vinmont veteran park,BRONX        ,3.5,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
346,2014-q3,mcdonald playground brooklyn,BROOKLYN     ,3.485,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
347,2014-q3,the olde towne of flushing burial ground,QUEENS       ,3.474,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
348,2014-q3,wegener park,STATEN ISLAND,3.464,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
349,2014-q3,unnamed park on beach channel drive & beach 89th to old beach 88th street,QUEENS       ,3.43,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
350,2014-q3,julio carballo fields,BRONX        ,3.428,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,12,0,0,12
351,2014-q3,grady playground,BROOKLYN     ,3.403,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,1,0,1
352,2014-q3,breininger park,QUEENS       ,3.4,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
353,2014-q3,co-op city field,BRONX        ,3.4,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
354,2014-q3,st. michael's park,QUEENS       ,3.4,ONE ACRE OR LARGER,0,0,0,1,0,2,0,3,2,0,0,2
355,2014-q3,greenwood playground,BROOKLYN     ,3.39,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
356,2014-q3,st. andrew's playground,BROOKLYN     ,3.38,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,17,0,0,17
357,2014-q3,seward park,MANHATTAN    ,3.361,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
358,2014-q3,behagen playground,BRONX        ,3.348,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,0,0,0,0
359,2014-q3,dugan playground,STATEN ISLAND,3.333,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
360,2014-q3,evergreen park,QUEENS       ,3.32,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
361,2014-q3,john jay park,MANHATTAN    ,3.312,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
362,2014-q3,university woods,BRONX        ,3.306,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
363,2014-q3,watson gleason playground,BRONX        ,3.301,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
364,2014-q3,tottenville pool,STATEN ISLAND,3.259,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
365,2014-q3,vito locascio field,QUEENS       ,3.258,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
366,2014-q3,callahan-kelly playground,BROOKLYN     ,3.253,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,8,0,0,8
367,2014-q3,judge moses weinstein playground,QUEENS       ,3.25,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
368,2014-q3,columbus park at manhattan,MANHATTAN    ,3.233,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
369,2014-q3,greencroft playground,STATEN ISLAND,3.23,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
370,2014-q3,bill brown playground,BROOKLYN     ,3.214,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
371,2014-q3,saratoga park,BROOKLYN     ,3.214,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,5,0,0,5
372,2014-q3,scarangella park,BROOKLYN     ,3.214,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,15,0,0,15
373,2014-q3,jamaica playground,QUEENS       ,3.21,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,3,0,0,3
374,2014-q3,noble playground,BRONX        ,3.21,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
375,2014-q3,marcy playground,BROOKLYN     ,3.201,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,9,1,0,10
376,2014-q3,lyons pool,STATEN ISLAND,3.195,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
377,2014-q3,wayanda park,QUEENS       ,3.17,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
378,2014-q3,american veterans memorial pier,BROOKLYN     ,3.169,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
379,2014-q3,holcombe rucker park,MANHATTAN    ,3.125,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,0,0,0,0
380,2014-q3,jesse owens playground,BROOKLYN     ,3.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
381,2014-q3,east river walk,MANHATTAN    ,3.089,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
382,2014-q3,park of the americas,QUEENS       ,3.076,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,0,2,0,2
383,2014-q3,brooklyn heights promenade,BROOKLYN     ,3.035,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,7,0,0,7
384,2014-q3,j.j. byrne playground,BROOKLYN     ,3.03,ONE ACRE OR LARGER,0,0,0,0,0,2,0,2,0,0,0,0
385,2014-q3,hero park,STATEN ISLAND,3.024,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
386,2014-q3,nostrand playground,BROOKLYN     ,3.023,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,2,0,0,2
387,2014-q3,fort independence playground,BRONX        ,3.02,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
388,2014-q3,brownsville playground,BROOKLYN     ,3.017,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
389,2014-q3,grandview playground,STATEN ISLAND,3.014,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
390,2014-q3,lawrence virgilio playground,QUEENS       ,3.009,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,4,0,0,4
391,2014-q3,jacob joffe fields,BROOKLYN     ,2.984,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
392,2014-q3,classon playground at classon avenue & kent,BROOKLYN     ,2.982,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
393,2014-q3,utopia playground,QUEENS       ,2.98,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
394,2014-q3,bath beach park,BROOKLYN     ,2.964,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
395,2014-q3,glen oaks oval,QUEENS       ,2.948,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
396,2014-q3,merriam playground,BRONX        ,2.944,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
397,2014-q3,poseidon playground,BROOKLYN     ,2.944,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
398,2014-q3,robert e. venable park,BROOKLYN     ,2.939,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
399,2014-q3,lefferts playground,QUEENS       ,2.937,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
400,2014-q3,walt whitman park,BROOKLYN     ,2.913,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
401,2014-q3,westerleigh park,STATEN ISLAND,2.889,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,0,0,0,0
402,2014-q3,peters field,QUEENS       ,2.872,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
403,2014-q3,delphin h. greene playground,QUEENS       ,2.861,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
404,2014-q3,hoffman park,QUEENS       ,2.857,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,5,0,0,5
405,2014-q3,markham playground,STATEN ISLAND,2.836,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
406,2014-q3,sperandeo brothers playground,BROOKLYN     ,2.799,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
407,2014-q3,bushwick playground on knickerbocker avenue,BROOKLYN     ,2.783,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,0,0,0,0
408,2014-q3,irving square park,BROOKLYN     ,2.76,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
