,PERIOD,PARK,BOROUGH,SIZE (ACRES),CATEGORY,MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,CRIME_TOT,Street_light,Drinking,Drugs,311_Total,household,median_income,average_score,public_house,business
2340,2014-q3,electric playground,QUEENS       ,1.749,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4422.0,51045.0,0.75,0.0,
2341,2014-q4,electric playground,QUEENS       ,1.749,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4422.0,51045.0,0.75,0.0,
2342,2015-q1,electric playground,QUEENS       ,1.749,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4422.0,51045.0,0.75,0.0,
2343,2015-q2,electric playground,QUEENS       ,1.749,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4422.0,51045.0,0.75,0.0,
2344,2015-q3,electric playground,QUEENS       ,1.749,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4422.0,51045.0,0.75,0.0,
2345,2015-q4,electric playground,QUEENS       ,1.749,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4422.0,51045.0,0.75,0.0,
2346,2016-q1,electric playground,QUEENS       ,1.749,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4422.0,51045.0,0.75,0.0,
2347,2016-q2,electric playground,QUEENS       ,1.75,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4422.0,51045.0,0.75,0.0,
2348,2016-q3,electric playground,QUEENS       ,1.75,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4422.0,51045.0,0.75,0.0,
2349,2014-q3,yellowstone park,QUEENS       ,1.745,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,1547.0,69336.0,0.8125,0.0,
2350,2014-q4,yellowstone park,QUEENS       ,1.745,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1547.0,69336.0,0.8125,0.0,
2351,2015-q1,yellowstone park,QUEENS       ,1.745,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.0,69336.0,0.8125,0.0,
2352,2015-q2,yellowstone park,QUEENS       ,1.745,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1547.0,69336.0,0.8125,0.0,
2353,2015-q3,yellowstone park,QUEENS       ,1.745,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1547.0,69336.0,0.8125,0.0,
2354,2015-q4,yellowstone park,QUEENS       ,1.745,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1547.0,69336.0,0.8125,0.0,
2355,2016-q1,yellowstone park,QUEENS       ,1.745,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.0,69336.0,0.8125,0.0,
2356,2016-q2,yellowstone park,QUEENS       ,1.75,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1547.0,69336.0,0.8125,0.0,
2357,2016-q3,yellowstone park,QUEENS       ,1.75,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1547.0,69336.0,0.8125,0.0,
2358,2014-q3,corona golf playground,QUEENS       ,1.722,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1048.0,40345.0,0.8125,0.0,
2359,2014-q4,corona golf playground,QUEENS       ,1.722,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1048.0,40345.0,0.8125,0.0,
2360,2015-q1,corona golf playground,QUEENS       ,1.722,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1048.0,40345.0,0.8125,0.0,
2361,2015-q2,corona golf playground,QUEENS       ,1.722,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1048.0,40345.0,0.8125,0.0,
2362,2015-q3,corona golf playground,QUEENS       ,1.722,ONE ACRE OR LARGER,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,1048.0,40345.0,0.8125,0.0,
2363,2015-q4,corona golf playground,QUEENS       ,1.722,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1048.0,40345.0,0.8125,0.0,
2364,2016-q1,corona golf playground,QUEENS       ,1.722,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,40345.0,0.8125,0.0,
2365,2016-q2,corona golf playground,QUEENS       ,1.72,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,1048.0,40345.0,0.8125,0.0,
2366,2016-q3,corona golf playground,QUEENS       ,1.72,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1048.0,40345.0,0.8125,0.0,
2367,2014-q3,wilson playground,BROOKLYN     ,1.721,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,59348.0,0.8125,0.0,
2368,2014-q4,wilson playground,BROOKLYN     ,1.721,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,59348.0,0.8125,0.0,
2369,2015-q1,wilson playground,BROOKLYN     ,1.721,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,59348.0,0.8125,0.0,
2370,2015-q2,wilson playground,BROOKLYN     ,1.721,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,59348.0,0.8125,0.0,
2371,2015-q3,wilson playground,BROOKLYN     ,1.721,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,59348.0,0.8125,0.0,
2372,2015-q4,wilson playground,BROOKLYN     ,1.721,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,59348.0,0.8125,0.0,
2373,2016-q1,wilson playground,BROOKLYN     ,1.721,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,59348.0,0.8125,0.0,
2374,2016-q2,wilson playground,BROOKLYN     ,1.72,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,59348.0,0.8125,0.0,
2375,2016-q3,wilson playground,BROOKLYN     ,1.72,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,59348.0,0.8125,0.0,
2376,2014-q3,northern playground,QUEENS       ,1.719,ONE ACRE OR LARGER,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2472.0,39073.0,0.8125,0.0,
2377,2014-q4,northern playground,QUEENS       ,1.719,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,2472.0,39073.0,0.8125,0.0,
2378,2015-q1,northern playground,QUEENS       ,1.719,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2472.0,39073.0,0.8125,0.0,
2379,2015-q2,northern playground,QUEENS       ,1.719,ONE ACRE OR LARGER,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2472.0,39073.0,0.8125,0.0,
2380,2015-q3,northern playground,QUEENS       ,1.719,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2472.0,39073.0,0.8125,0.0,
2381,2015-q4,northern playground,QUEENS       ,1.719,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2472.0,39073.0,0.8125,0.0,
2382,2016-q1,northern playground,QUEENS       ,1.719,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,7.0,2472.0,39073.0,0.8125,0.0,
2383,2016-q2,northern playground,QUEENS       ,1.72,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,2472.0,39073.0,0.8125,0.0,
2384,2016-q3,northern playground,QUEENS       ,1.72,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,2472.0,39073.0,0.8125,0.0,
2385,2014-q3,bartel-pritchard square,BROOKLYN     ,1.711,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.75,0.0,
2386,2014-q4,bartel-pritchard square,BROOKLYN     ,1.711,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.75,0.0,
2387,2015-q1,bartel-pritchard square,BROOKLYN     ,1.711,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.75,0.0,
2388,2015-q2,bartel-pritchard square,BROOKLYN     ,1.711,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.75,0.0,
2389,2015-q3,bartel-pritchard square,BROOKLYN     ,1.711,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.75,0.0,
2390,2015-q4,bartel-pritchard square,BROOKLYN     ,1.711,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.75,0.0,
2391,2016-q1,bartel-pritchard square,BROOKLYN     ,1.711,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,
2392,2016-q2,bartel-pritchard square,BROOKLYN     ,1.71,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,
2393,2016-q3,bartel-pritchard square,BROOKLYN     ,1.71,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.75,0.0,
2394,2014-q3,doughboy plaza,QUEENS       ,1.71,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2293.0,41456.0,0.75,0.0,1.0
2395,2014-q4,doughboy plaza,QUEENS       ,1.71,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2293.0,41456.0,0.75,0.0,1.0
2396,2015-q1,doughboy plaza,QUEENS       ,1.71,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293.0,41456.0,0.75,0.0,1.0
2397,2015-q2,doughboy plaza,QUEENS       ,1.71,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2293.0,41456.0,0.75,0.0,1.0
2398,2015-q3,doughboy plaza,QUEENS       ,1.71,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2293.0,41456.0,0.75,0.0,1.0
2399,2015-q4,doughboy plaza,QUEENS       ,1.71,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2293.0,41456.0,0.75,0.0,1.0
2400,2016-q1,doughboy plaza,QUEENS       ,1.71,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293.0,41456.0,0.75,0.0,1.0
2401,2016-q2,doughboy plaza,QUEENS       ,1.71,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2293.0,41456.0,0.75,0.0,1.0
2402,2016-q3,doughboy plaza,QUEENS       ,1.71,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,2293.0,41456.0,0.75,0.0,1.0
2403,2014-q3,grand ferry park,BROOKLYN     ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4902.0,85901.5,0.5625,0.0,
2404,2014-q4,grand ferry park,BROOKLYN     ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4902.0,85901.5,0.5625,0.0,
2405,2015-q1,grand ferry park,BROOKLYN     ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4902.0,85901.5,0.5625,0.0,
2406,2015-q2,grand ferry park,BROOKLYN     ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4902.0,85901.5,0.5625,0.0,
2407,2015-q3,grand ferry park,BROOKLYN     ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4902.0,85901.5,0.5625,0.0,
2408,2015-q4,grand ferry park,BROOKLYN     ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4902.0,85901.5,0.5625,0.0,
2409,2016-q1,grand ferry park,BROOKLYN     ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4902.0,85901.5,0.5625,0.0,
2410,2016-q2,grand ferry park,BROOKLYN     ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4902.0,85901.5,0.5625,0.0,
2411,2016-q3,grand ferry park,BROOKLYN     ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4902.0,85901.5,0.5625,0.0,
2412,2014-q3,happy warrior playground,MANHATTAN    ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2821.0,91776.0,0.5625,0.0,6.0
2413,2014-q4,happy warrior playground,MANHATTAN    ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2821.0,91776.0,0.5625,0.0,6.0
2414,2015-q1,happy warrior playground,MANHATTAN    ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2821.0,91776.0,0.5625,0.0,6.0
2415,2015-q2,happy warrior playground,MANHATTAN    ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2821.0,91776.0,0.5625,0.0,6.0
2416,2015-q3,happy warrior playground,MANHATTAN    ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2821.0,91776.0,0.5625,0.0,6.0
2417,2015-q4,happy warrior playground,MANHATTAN    ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2821.0,91776.0,0.5625,0.0,6.0
2418,2016-q1,happy warrior playground,MANHATTAN    ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2821.0,91776.0,0.5625,0.0,6.0
2419,2016-q2,happy warrior playground,MANHATTAN    ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2821.0,91776.0,0.5625,0.0,6.0
2420,2016-q3,happy warrior playground,MANHATTAN    ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2821.0,91776.0,0.5625,0.0,6.0
2421,2014-q3,allen mall one,MANHATTAN    ,1.698,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,8.0,12049.0,45051.0,0.5,0.0,18.0
2422,2014-q4,allen mall one,MANHATTAN    ,1.698,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,12049.0,45051.0,0.5,0.0,18.0
2423,2015-q1,allen mall one,MANHATTAN    ,1.698,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,13.0,12049.0,45051.0,0.5,0.0,18.0
2424,2015-q2,allen mall one,MANHATTAN    ,1.698,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,16.0,12049.0,45051.0,0.5,0.0,18.0
2425,2015-q3,allen mall one,MANHATTAN    ,1.698,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,12049.0,45051.0,0.5,0.0,18.0
2426,2015-q4,allen mall one,MANHATTAN    ,1.698,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,12049.0,45051.0,0.5,0.0,18.0
2427,2016-q1,allen mall one,MANHATTAN    ,1.698,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,12049.0,45051.0,0.5,0.0,18.0
2428,2016-q2,allen mall one,MANHATTAN    ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,12049.0,45051.0,0.5,0.0,18.0
2429,2016-q3,allen mall one,MANHATTAN    ,1.7,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,12049.0,45051.0,0.5,0.0,18.0
2430,2014-q3,playground one twenty five cxxv,MANHATTAN    ,1.691,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1545.0,32848.0,0.8125,1.0,
2431,2014-q4,playground one twenty five cxxv,MANHATTAN    ,1.691,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.0,32848.0,0.8125,1.0,
2432,2015-q1,playground one twenty five cxxv,MANHATTAN    ,1.691,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1545.0,32848.0,0.8125,1.0,
2433,2015-q2,playground one twenty five cxxv,MANHATTAN    ,1.691,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1545.0,32848.0,0.8125,1.0,
2434,2015-q3,playground one twenty five cxxv,MANHATTAN    ,1.691,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1545.0,32848.0,0.8125,1.0,
2435,2015-q4,playground one twenty five cxxv,MANHATTAN    ,1.691,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1545.0,32848.0,0.8125,1.0,
2436,2016-q1,playground one twenty five cxxv,MANHATTAN    ,1.691,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.0,32848.0,0.8125,1.0,
2437,2016-q2,playground one twenty five cxxv,MANHATTAN    ,1.69,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.0,32848.0,0.8125,1.0,
2438,2016-q3,playground one twenty five cxxv,MANHATTAN    ,1.69,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1545.0,32848.0,0.8125,1.0,
2439,2014-q3,patterson playground,BRONX        ,1.683,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,18633.0,0.8125,1.0,
2440,2014-q4,patterson playground,BRONX        ,1.683,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,18633.0,0.8125,1.0,
2441,2015-q1,patterson playground,BRONX        ,1.683,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,18633.0,0.8125,1.0,
2442,2015-q2,patterson playground,BRONX        ,1.683,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1960.0,18633.0,0.8125,1.0,
2443,2015-q3,patterson playground,BRONX        ,1.683,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,18633.0,0.8125,1.0,
2444,2015-q4,patterson playground,BRONX        ,1.683,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,18633.0,0.8125,1.0,
2445,2016-q1,patterson playground,BRONX        ,1.683,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,18633.0,0.8125,1.0,
2446,2016-q2,patterson playground,BRONX        ,1.68,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,18633.0,0.8125,1.0,
2447,2016-q3,patterson playground,BRONX        ,1.68,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,18633.0,0.8125,1.0,
2448,2014-q3,mount eden malls,BRONX        ,1.682,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6167.0,29985.6,0.625,0.0,
2449,2014-q4,mount eden malls,BRONX        ,1.682,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,6167.0,29985.6,0.625,0.0,
2450,2015-q1,mount eden malls,BRONX        ,1.682,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,6167.0,29985.6,0.625,0.0,
2451,2015-q2,mount eden malls,BRONX        ,1.682,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6167.0,29985.6,0.625,0.0,
2452,2015-q3,mount eden malls,BRONX        ,1.682,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,6167.0,29985.6,0.625,0.0,
2453,2015-q4,mount eden malls,BRONX        ,1.682,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,6167.0,29985.6,0.625,0.0,
2454,2016-q1,mount eden malls,BRONX        ,1.682,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6167.0,29985.6,0.625,0.0,
2455,2016-q2,mount eden malls,BRONX        ,1.68,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6167.0,29985.6,0.625,0.0,
2456,2016-q3,mount eden malls,BRONX        ,1.68,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0,6167.0,29985.6,0.625,0.0,
2457,2014-q3,banneker playground,BROOKLYN     ,1.67,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1131.0,43491.0,0.875,0.0,
2458,2014-q4,banneker playground,BROOKLYN     ,1.67,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1131.0,43491.0,0.875,0.0,
2459,2015-q1,banneker playground,BROOKLYN     ,1.67,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1131.0,43491.0,0.875,0.0,
2460,2015-q2,banneker playground,BROOKLYN     ,1.67,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1131.0,43491.0,0.875,0.0,
2461,2015-q3,banneker playground,BROOKLYN     ,1.67,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1131.0,43491.0,0.875,0.0,
2462,2015-q4,banneker playground,BROOKLYN     ,1.67,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1131.0,43491.0,0.875,0.0,
2463,2016-q1,banneker playground,BROOKLYN     ,1.67,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1131.0,43491.0,0.875,0.0,
